"session_id","sequence_order","category_a","category_b","category_c","category_d"
"u26455",1,"A00003","B00021","C00055","D11421"
"u26455",2,"A00003","B00021","C00055","D14992"
"u26455",3,"A00003","B00021","C00055","D14989"
"u26455",4,"A00003","B00021","C00055","D14985"
"u26455",5,"A00003","B00021","C00055","D13902"
"u26455",6,"A00003","B00021","C00055","D14991"
"u26455",7,"A00003","B00021","C00055","D14984"
"u26456",1,"A00003","B00021","C00055","D12004"
"u26456",2,"A00003","B00021","C00055","D14992"
"u26457",1,"A00003","B00021","C00055","D14991"
"u26458",1,"A00002","B00003","C00006","D15197"
"u26458",2,"A00003","B00021","C00055","D12004"
"u26459",1,"A00003","B00021","C00055","D22253"
"u26460",1,"A00003","B00021","C00055","D23710"
"u26461",1,"A00003","B00021","C00055","D29909"
"u26461",2,"A00003","B00021","C00055","D29911"
"u26462",1,"A00003","B00022","C00048","D30426"
"u26462",2,"A00002","B00002","C00003","D30427"
"u26462",3,"A00002","B00002","C00003","D05007"
"u26462",4,"A00003","B00012","C00131","D30429"
"u26462",5,"A00003","B00021","C00064","D06422"
"u26463",1,"A00003","B00012","C00048","D31507"
"u26463",2,"A00003","B00012","C00051","D22804"
"u26464",1,"A00003","B00012","C00051","D18017"
"u26464",2,"A00003","B00012","C00051","D00221"
"u26465",1,"A00003","B00012","C00051","D22804"
"u26465",2,"A00003","B00012","C00051","D00153"
"u26465",3,"A00003","B00012","C00051","D31529"
"u26466",1,"A00003","B00012","C00051","D31529"
"u26467",1,"A00003","B00012","C00051","D22804"
"u26468",1,"A00003","B00012","C00051","D31529"
"u26469",1,"A00003","B00012","C00051","D17250"
"u26469",2,"A00003","B00012","C00051","D18017"
"u26469",3,"A00003","B00012","C00051","D31529"
"u26470",1,"A00003","B00012","C00051","D28678"
"u26470",2,"A00003","B00012","C00051","D31529"
"u26470",3,"A00003","B00012","C00051","D25682"
"u26470",4,"A00003","B00012","C00051","D00153"
"u26471",1,"A00003","B00012","C00051","D31624"
"u26471",2,"A00003","B00012","C00051","D03323"
"u26471",3,"A00003","B00012","C00051","D31722"
"u26471",4,"A00002","B00002","C00003","D31724"
"u26471",5,"A00003","B00012","C00051","D00153"
"u26472",1,"A00003","B00012","C00051","D22434"
"u26472",2,"A00003","B00012","C00051","D24088"
"u26472",3,"A00003","B00012","C00051","D01547"
"u26472",4,"A00003","B00012","C00051","D31739"
"u26472",5,"A00003","B00012","C00051","D25695"
"u26472",6,"A00003","B00012","C00051","D20276"
"u26472",7,"A00003","B00012","C00051","D25948"
"u26472",8,"A00003","B00012","C00051","D24985"
"u26472",9,"A00003","B00012","C00051","D31529"
"u26472",10,"A00003","B00012","C00051","D31742"
"u26472",11,"A00003","B00012","C00051","D09262"
"u26472",12,"A00003","B00012","C00051","D03323"
"u26472",13,"A00003","B00012","C00051","D22023"
"u26472",14,"A00003","B00012","C00051","D00153"
"u26473",1,"A00003","B00012","C00051","D03323"
"u26473",2,"A00003","B00012","C00051","D00153"
"u26473",3,"A00003","B00012","C00051","D09262"
"u26473",4,"A00003","B00012","C00051","D22804"
"u26473",5,"A00002","B00003","C00079","D31811"
"u26473",6,"A00003","B00021","C00055","D29911"
"u26473",7,"A00003","B00021","C00055","D30436"
"u26473",8,"A00003","B00021","C00055","D07787"
"u26474",1,"A00003","B00021","C00055","D07787"
"u26475",1,"A00003","B00021","C00055","D30436"
"u26475",2,"A00002","B00003","C00079","D31811"
"u26476",1,"A00003","B00021","C00055","D07787"
"u26477",1,"A00003","B00012","C00051","D00153"
"u26477",2,"A00003","B00012","C00051","D31526"
"u26478",1,"A00002","B00001","C00100","D00533"
"u26478",2,"A00002","B00001","C00059","D00647"
"u26479",1,"A00010","B00045","C00113","D30393"
"u26480",1,"A00002","B00002","C00002","D31488"
"u26481",1,"A00002","B00001","C00059","D18352"
"u26481",2,"A00002","B00001","C00010","D18621"
"u26481",3,"A00002","B00001","C00059","D17286"
"u26482",1,"A00004","B00014","C00229","D13949"
"u26482",2,"A00004","B00014","C00229","D13953"
"u26482",3,"A00004","B00014","C00229","D13954"
"u26482",4,"A00004","B00014","C00229","D13959"
"u26482",5,"A00004","B00014","C00229","D13960"
"u26483",1,"A00002","B00002","C00004","D05242"
"u26484",1,"A00002","B00002","C00004","D08618"
"u26484",2,"A00002","B00002","C00004","D08621"
"u26485",1,"A00002","B00002","C00004","D07121"
"u26486",1,"A00001","B00009","C00032","D00594"
"u26487",1,"A00001","B00015","C00103","D24635"
"u26488",1,"A00002","B00001","C00059","D00602"
"u26488",2,"A00002","B00001","C00059","D00604"
"u26489",1,"A00002","B00001","C00177","D02149"
"u26489",2,"A00002","B00001","C00177","D02150"
"u26489",3,"A00002","B00001","C00177","D02151"
"u26490",1,"A00002","B00001","C00177","D02152"
"u26490",2,"A00002","B00001","C00177","D02153"
"u26490",3,"A00002","B00001","C00177","D02154"
"u26490",4,"A00002","B00001","C00177","D02155"
"u26490",5,"A00002","B00001","C00177","D02156"
"u26490",6,"A00002","B00001","C00177","D02157"
"u26490",7,"A00002","B00001","C00177","D02158"
"u26490",8,"A00002","B00001","C00177","D02150"
"u26491",1,"A00003","B00021","C00055","D02160"
"u26492",1,"A00003","B00021","C00055","D02162"
"u26493",1,"A00003","B00021","C00055","D02163"
"u26494",1,"A00002","B00002","C00002","D02931"
"u26495",1,"A00002","B00002","C00002","D03182"
"u26496",1,"A00002","B00002","C00081","D04248"
"u26496",2,"A00002","B00002","C00002","D02931"
"u26496",3,"A00002","B00002","C00002","D04274"
"u26496",4,"A00002","B00002","C00002","D04277"
"u26496",5,"A00002","B00002","C00002","D04278"
"u26497",1,"A00002","B00002","C00002","D02931"
"u26498",1,"A00002","B00001","C00177","D02157"
"u26498",2,"A00002","B00003","C00079","D04958"
"u26498",3,"A00002","B00001","C00177","D04962"
"u26499",1,"A00002","B00006","C00030","D04995"
"u26500",1,"A00007","B00063","C00251","D05460"
"u26501",1,"A00002","B00011","C00012","D05535"
"u26502",1,"A00002","B00011","C00114","D05541"
"u26502",2,"A00002","B00006","C00030","D05542"
"u26502",3,"A00002","B00011","C00114","D05545"
"u26502",4,"A00002","B00011","C00114","D05546"
"u26502",5,"A00002","B00003","C00079","D04952"
"u26502",6,"A00002","B00003","C00079","D05553"
"u26502",7,"A00002","B00003","C00079","D05559"
"u26502",8,"A00002","B00003","C00079","D05560"
"u26502",9,"A00002","B00003","C00079","D05562"
"u26503",1,"A00002","B00001","C00150","D23316"
"u26503",2,"A00002","B00001","C00150","D23711"
"u26504",1,"A00002","B00001","C00150","D03035"
"u26505",1,"A00002","B00001","C00150","D23744"
"u26505",2,"A00002","B00001","C00150","D23746"
"u26506",1,"A00002","B00001","C00150","D33724"
"u26506",2,"A00002","B00001","C00150","D35485"
"u26506",3,"A00002","B00001","C00150","D35486"
"u26506",4,"A00002","B00001","C00150","D35478"
"u26506",5,"A00002","B00001","C00177","D02157"
"u26506",6,"A00002","B00001","C00150","D35490"
"u26506",7,"A00002","B00001","C00150","D35494"
"u26506",8,"A00002","B00001","C00150","D05189"
"u26506",9,"A00002","B00001","C00150","D35497"
"u26506",10,"A00002","B00001","C00150","D23744"
"u26507",1,"A00002","B00001","C00020","D23104"
"u26507",2,"A00003","B00028","C00148","D35507"
"u26508",1,"A00003","B00012","C00074","D35537"
"u26509",1,"A00003","B00022","C00074","D30358"
"u26509",2,"A00002","B00001","C00049","D33572"
"u26509",3,"A00002","B00001","C00150","D05189"
"u26509",4,"A00003","B00022","C00074","D35515"
"u26510",1,"A00003","B00028","C00179","D35573"
"u26511",1,"A00001","B00004","C00132","D01022"
"u26512",1,"A00002","B00004","C00066","D04668"
"u26513",1,"A00001","B00004","C00066","D00397"
"u26514",1,"A00001","B00004","C00066","D06754"
"u26515",1,"A00001","B00004","C00066","D00397"
"u26516",1,"A00002","B00004","C00066","D07034"
"u26517",1,"A00002","B00004","C00066","D09059"
"u26518",1,"A00002","B00004","C00066","D02983"
"u26518",2,"A00002","B00004","C00066","D01060"
"u26518",3,"A00002","B00004","C00066","D07935"
"u26518",4,"A00002","B00004","C00066","D13414"
"u26519",1,"A00002","B00004","C00066","D10418"
"u26519",2,"A00002","B00004","C00066","D07935"
"u26519",3,"A00002","B00004","C00066","D10881"
"u26519",4,"A00002","B00004","C00066","D11179"
"u26520",1,"A00001","B00004","C00066","D10141"
"u26520",2,"A00001","B00004","C00066","D13466"
"u26520",3,"A00001","B00004","C00066","D13467"
"u26520",4,"A00001","B00004","C00066","D13468"
"u26520",5,"A00001","B00004","C00066","D11140"
"u26521",1,"A00001","B00004","C00132","D11406"
"u26521",2,"A00001","B00004","C00132","D12769"
"u26522",1,"A00001","B00015","C00043","D11575"
"u26522",2,"A00001","B00015","C00043","D08178"
"u26522",3,"A00005","B00044","C00184","D09797"
"u26523",1,"A00001","B00004","C00066","D14212"
"u26524",1,"A00002","B00004","C00066","D14220"
"u26525",1,"A00001","B00015","C00043","D14574"
"u26526",1,"A00001","B00004","C00066","D14808"
"u26527",1,"A00002","B00004","C00060","D15072"
"u26527",2,"A00001","B00004","C00132","D15075"
"u26528",1,"A00001","B00004","C00066","D10307"
"u26529",1,"A00001","B00004","C00102","D15578"
"u26530",1,"A00001","B00004","C00066","D10307"
"u26531",1,"A00001","B00015","C00043","D19447"
"u26532",1,"A00001","B00004","C00066","D10307"
"u26533",1,"A00001","B00004","C00132","D25467"
"u26534",1,"A00001","B00004","C00066","D27014"
"u26534",2,"A00001","B00004","C00066","D27015"
"u26535",1,"A00002","B00004","C00066","D02983"
"u26536",1,"A00001","B00004","C00066","D10307"
"u26537",1,"A00001","B00004","C00066","D29479"
"u26538",1,"A00001","B00004","C00066","D10307"
"u26539",1,"A00002","B00004","C00066","D31714"
"u26540",1,"A00001","B00004","C00066","D10307"
"u26541",1,"A00002","B00004","C00066","D32254"
"u26542",1,"A00001","B00004","C00132","D33349"
"u26543",1,"A00001","B00004","C00066","D10307"
"u26544",1,"A00001","B00004","C00066","D03992"
"u26545",1,"A00001","B00015","C00043","D06323"
"u26546",1,"A00001","B00015","C00043","D14571"
"u26547",1,"A00003","B00020","C00069","D00565"
"u26548",1,"A00003","B00020","C00069","D02581"
"u26549",1,"A00003","B00020","C00069","D11643"
"u26550",1,"A00002","B00002","C00003","D19409"
"u26551",1,"A00003","B00020","C00069","D21077"
"u26552",1,"A00001","B00001","C00019","D00584"
"u26553",1,"A00001","B00001","C00092","D01603"
"u26554",1,"A00001","B00001","C00019","D05869"
"u26555",1,"A00001","B00009","C00038","D07322"
"u26556",1,"A00001","B00001","C00019","D07602"
"u26556",2,"A00001","B00001","C00019","D07603"
"u26557",1,"A00001","B00001","C00019","D08079"
"u26558",1,"A00001","B00001","C00020","D08630"
"u26558",2,"A00001","B00001","C00019","D08634"
"u26558",3,"A00001","B00001","C00029","D08635"
"u26559",1,"A00001","B00001","C00029","D08635"
"u26560",1,"A00001","B00009","C00028","D04808"
"u26561",1,"A00001","B00009","C00032","D10745"
"u26562",1,"A00001","B00001","C00019","D11248"
"u26563",1,"A00001","B00001","C00029","D11572"
"u26564",1,"A00002","B00002","C00002","D12774"
"u26565",1,"A00001","B00001","C00019","D12895"
"u26566",1,"A00001","B00009","C00038","D23385"
"u26567",1,"A00001","B00001","C00019","D25368"
"u26568",1,"A00005","B00019","C00291","D27800"
"u26569",1,"A00001","B00001","C00019","D29688"
"u26570",1,"A00001","B00001","C00019","D30262"
"u26571",1,"A00001","B00031","C00091","D31110"
"u26572",1,"A00001","B00001","C00092","D25808"
"u26573",1,"A00001","B00015","C00043","D28641"
"u26574",1,"A00001","B00009","C00028","D30103"
"u26575",1,"A00001","B00009","C00028","D33619"
"u26575",2,"A00001","B00009","C00028","D33620"
"u26576",1,"A00001","B00009","C00028","D33619"
"u26576",2,"A00001","B00009","C00028","D33620"
"u26577",1,"A00001","B00009","C00028","D33619"
"u26578",1,"A00001","B00009","C00028","D33620"
"u26579",1,"A00001","B00009","C00028","D33619"
"u26580",1,"A00001","B00031","C00091","D14053"
"u26581",1,"A00003","B00022","C00028","D00605"
"u26581",2,"A00003","B00022","C00028","D00611"
"u26581",3,"A00003","B00022","C00028","D00612"
"u26581",4,"A00003","B00022","C00028","D00614"
"u26581",5,"A00003","B00022","C00028","D00616"
"u26581",6,"A00003","B00022","C00028","D00617"
"u26581",7,"A00003","B00022","C00028","D00624"
"u26581",8,"A00003","B00022","C00028","D00626"
"u26582",1,"A00003","B00022","C00028","D00624"
"u26582",2,"A00003","B00022","C00028","D00626"
"u26583",1,"A00003","B00022","C00028","D00624"
"u26583",2,"A00003","B00022","C00028","D00626"
"u26584",1,"A00003","B00022","C00028","D00605"
"u26584",2,"A00003","B00022","C00028","D00611"
"u26584",3,"A00003","B00022","C00028","D00614"
"u26584",4,"A00003","B00022","C00028","D00617"
"u26584",5,"A00003","B00022","C00028","D00616"
"u26584",6,"A00003","B00022","C00028","D00612"
"u26584",7,"A00003","B00022","C00028","D00624"
"u26584",8,"A00003","B00022","C00028","D00626"
"u26585",1,"A00003","B00022","C00028","D00605"
"u26585",2,"A00003","B00022","C00028","D00611"
"u26585",3,"A00003","B00022","C00028","D00614"
"u26585",4,"A00003","B00022","C00028","D00617"
"u26585",5,"A00003","B00022","C00028","D00616"
"u26585",6,"A00003","B00022","C00028","D00612"
"u26586",1,"A00003","B00022","C00028","D00624"
"u26586",2,"A00003","B00022","C00028","D00626"
"u26587",1,"A00003","B00022","C00028","D00605"
"u26587",2,"A00003","B00022","C00028","D00611"
"u26587",3,"A00003","B00022","C00028","D00614"
"u26587",4,"A00003","B00022","C00028","D00617"
"u26587",5,"A00003","B00022","C00028","D00616"
"u26587",6,"A00003","B00022","C00028","D00612"
"u26587",7,"A00003","B00022","C00028","D00624"
"u26587",8,"A00003","B00022","C00028","D00626"
"u26588",1,"A00003","B00022","C00028","D00605"
"u26588",2,"A00003","B00022","C00028","D00611"
"u26588",3,"A00003","B00022","C00028","D00614"
"u26588",4,"A00003","B00022","C00028","D00617"
"u26588",5,"A00003","B00022","C00028","D00616"
"u26588",6,"A00003","B00022","C00028","D00612"
"u26589",1,"A00003","B00022","C00028","D00624"
"u26589",2,"A00003","B00022","C00028","D00626"
"u26590",1,"A00003","B00022","C00028","D00611"
"u26590",2,"A00003","B00022","C00028","D00605"
"u26590",3,"A00003","B00022","C00028","D00614"
"u26590",4,"A00003","B00022","C00028","D00617"
"u26590",5,"A00003","B00022","C00028","D00616"
"u26590",6,"A00003","B00022","C00028","D00612"
"u26591",1,"A00003","B00022","C00028","D00624"
"u26591",2,"A00003","B00022","C00028","D00626"
"u26592",1,"A00003","B00022","C00028","D00611"
"u26592",2,"A00003","B00022","C00028","D00614"
"u26592",3,"A00003","B00022","C00028","D00605"
"u26592",4,"A00003","B00022","C00028","D00617"
"u26592",5,"A00003","B00022","C00028","D00616"
"u26592",6,"A00003","B00022","C00028","D00612"
"u26593",1,"A00003","B00022","C00028","D00624"
"u26593",2,"A00003","B00022","C00028","D00626"
"u26594",1,"A00003","B00022","C00028","D00611"
"u26594",2,"A00003","B00022","C00028","D00614"
"u26594",3,"A00003","B00022","C00028","D00605"
"u26594",4,"A00003","B00022","C00028","D00617"
"u26594",5,"A00003","B00022","C00028","D00616"
"u26594",6,"A00003","B00022","C00028","D00612"
"u26594",7,"A00003","B00022","C00028","D00624"
"u26594",8,"A00003","B00022","C00028","D00626"
"u26595",1,"A00003","B00022","C00028","D00611"
"u26595",2,"A00003","B00022","C00028","D00614"
"u26595",3,"A00003","B00022","C00028","D00605"
"u26595",4,"A00003","B00022","C00028","D00617"
"u26595",5,"A00003","B00022","C00028","D00616"
"u26595",6,"A00003","B00022","C00028","D00612"
"u26595",7,"A00003","B00022","C00028","D00624"
"u26595",8,"A00003","B00022","C00028","D00626"
"u26596",1,"A00003","B00022","C00028","D00611"
"u26596",2,"A00003","B00022","C00028","D00614"
"u26596",3,"A00003","B00022","C00028","D00605"
"u26596",4,"A00003","B00022","C00028","D00617"
"u26596",5,"A00003","B00022","C00028","D00616"
"u26596",6,"A00003","B00022","C00028","D00612"
"u26596",7,"A00003","B00022","C00028","D00624"
"u26596",8,"A00003","B00022","C00028","D00626"
"u26597",1,"A00003","B00022","C00028","D00611"
"u26597",2,"A00003","B00022","C00028","D00614"
"u26597",3,"A00003","B00022","C00028","D00605"
"u26597",4,"A00003","B00022","C00028","D00617"
"u26597",5,"A00003","B00022","C00028","D00616"
"u26597",6,"A00003","B00022","C00028","D00612"
"u26598",1,"A00003","B00022","C00028","D00626"
"u26598",2,"A00003","B00022","C00028","D00624"
"u26599",1,"A00003","B00022","C00028","D00611"
"u26599",2,"A00003","B00022","C00028","D00614"
"u26599",3,"A00003","B00022","C00028","D00605"
"u26599",4,"A00003","B00022","C00028","D00617"
"u26599",5,"A00003","B00022","C00028","D00616"
"u26599",6,"A00003","B00022","C00028","D00612"
"u26600",1,"A00003","B00022","C00028","D00626"
"u26600",2,"A00003","B00022","C00028","D00624"
"u26601",1,"A00003","B00022","C00028","D00611"
"u26601",2,"A00003","B00022","C00028","D00614"
"u26601",3,"A00003","B00022","C00028","D00605"
"u26601",4,"A00003","B00022","C00028","D00617"
"u26601",5,"A00003","B00022","C00028","D00616"
"u26601",6,"A00003","B00022","C00028","D00612"
"u26601",7,"A00003","B00022","C00028","D00626"
"u26601",8,"A00003","B00022","C00028","D00624"
"u26602",1,"A00003","B00022","C00028","D00611"
"u26602",2,"A00003","B00022","C00028","D00614"
"u26602",3,"A00003","B00022","C00028","D00605"
"u26602",4,"A00003","B00022","C00028","D00617"
"u26602",5,"A00003","B00022","C00028","D00616"
"u26602",6,"A00003","B00022","C00028","D00612"
"u26602",7,"A00003","B00022","C00028","D00626"
"u26602",8,"A00003","B00022","C00028","D00624"
"u26603",1,"A00003","B00022","C00028","D00611"
"u26603",2,"A00003","B00022","C00028","D00614"
"u26603",3,"A00003","B00022","C00028","D00605"
"u26603",4,"A00003","B00022","C00028","D00617"
"u26603",5,"A00003","B00022","C00028","D00616"
"u26603",6,"A00003","B00022","C00028","D00612"
"u26604",1,"A00003","B00022","C00028","D00624"
"u26604",2,"A00003","B00022","C00028","D00626"
"u26605",1,"A00003","B00022","C00028","D00624"
"u26605",2,"A00003","B00022","C00028","D00626"
"u26606",1,"A00003","B00022","C00028","D00611"
"u26606",2,"A00003","B00022","C00028","D00614"
"u26606",3,"A00003","B00022","C00028","D00605"
"u26606",4,"A00003","B00022","C00028","D00617"
"u26606",5,"A00003","B00022","C00028","D00616"
"u26606",6,"A00003","B00022","C00028","D00612"
"u26607",1,"A00003","B00022","C00028","D00624"
"u26607",2,"A00003","B00022","C00028","D00626"
"u26608",1,"A00003","B00022","C00028","D00611"
"u26608",2,"A00003","B00022","C00028","D00614"
"u26608",3,"A00003","B00022","C00028","D00605"
"u26608",4,"A00003","B00022","C00028","D00617"
"u26608",5,"A00003","B00022","C00028","D00616"
"u26608",6,"A00003","B00022","C00028","D00612"
"u26609",1,"A00003","B00022","C00028","D00611"
"u26609",2,"A00003","B00022","C00028","D00614"
"u26609",3,"A00003","B00022","C00028","D00605"
"u26609",4,"A00003","B00022","C00028","D00617"
"u26609",5,"A00003","B00022","C00028","D00616"
"u26609",6,"A00003","B00022","C00028","D00612"
"u26610",1,"A00003","B00022","C00028","D00611"
"u26610",2,"A00003","B00022","C00028","D00614"
"u26610",3,"A00003","B00022","C00028","D00617"
"u26610",4,"A00003","B00022","C00028","D00605"
"u26610",5,"A00003","B00022","C00028","D00616"
"u26610",6,"A00003","B00022","C00028","D00612"
"u26611",1,"A00003","B00022","C00028","D00624"
"u26611",2,"A00003","B00022","C00028","D00626"
"u26612",1,"A00003","B00022","C00028","D00614"
"u26612",2,"A00003","B00022","C00028","D00611"
"u26612",3,"A00003","B00022","C00028","D00617"
"u26612",4,"A00003","B00022","C00028","D00616"
"u26612",5,"A00003","B00022","C00028","D00605"
