"session_id","start_time","end_time","gender"
"u26113","2014-11-27 15:45:02","2014-11-27 15:45:11",""
"u26114","2014-11-28 14:40:20","2014-11-28 14:43:34",""
"u26115","2014-11-29 14:16:55","2014-11-29 14:29:12",""
"u26116","2014-12-13 11:24:13","2014-12-13 11:24:15",""
"u26117","2014-12-16 08:32:28","2014-12-16 08:32:34",""
"u26118","2014-11-26 12:45:03","2014-11-26 12:48:20",""
"u26119","2014-11-14 11:06:32","2014-11-14 11:07:40",""
"u26120","2014-12-02 07:33:55","2014-12-02 07:34:00",""
"u26121","2014-12-02 07:47:46","2014-12-02 07:47:52",""
"u26122","2014-12-20 14:12:31","2014-12-20 14:12:38",""
"u26123","2014-12-20 14:16:01","2014-12-20 14:16:03",""
"u26124","2014-12-20 14:24:04","2014-12-20 14:25:19",""
"u26125","2014-12-20 14:31:00","2014-12-20 14:33:47",""
"u26126","2014-11-14 09:32:49","2014-11-14 09:34:16",""
"u26127","2014-11-14 14:39:43","2014-11-14 14:39:53",""
"u26128","2014-11-14 16:02:34","2014-11-14 16:02:35",""
"u26129","2014-11-15 13:17:16","2014-11-15 13:21:46",""
"u26130","2014-11-15 13:46:13","2014-11-15 13:46:17",""
"u26131","2014-11-15 21:29:06","2014-11-15 21:29:14",""
"u26132","2014-11-16 10:15:21","2014-11-16 10:15:28",""
"u26133","2014-11-16 10:18:27","2014-11-16 10:28:21",""
"u26134","2014-11-16 13:49:55","2014-11-16 13:51:01",""
"u26135","2014-11-16 14:01:48","2014-11-16 14:04:47",""
"u26136","2014-11-17 11:22:56","2014-11-17 11:26:41",""
"u26137","2014-11-17 11:48:49","2014-11-17 11:53:01",""
"u26138","2014-11-18 14:41:47","2014-11-18 14:41:48",""
"u26139","2014-11-18 14:50:06","2014-11-18 14:51:01",""
"u26140","2014-12-18 12:03:30","2014-12-18 12:25:51",""
"u26141","2014-12-18 12:38:42","2014-12-18 12:40:12",""
"u26142","2014-12-18 18:43:15","2014-12-18 18:49:46",""
"u26143","2014-11-14 09:35:40","2014-11-14 09:35:45",""
"u26144","2014-11-14 17:14:52","2014-11-14 17:15:39",""
"u26145","2014-11-25 10:08:23","2014-11-25 10:08:25",""
"u26146","2014-11-25 14:43:33","2014-11-25 14:48:44",""
"u26147","2014-11-25 14:54:17","2014-11-25 14:58:41",""
"u26148","2014-11-25 15:25:07","2014-11-25 15:27:22",""
"u26149","2014-11-25 15:35:12","2014-11-25 15:37:18",""
"u26150","2014-11-25 15:45:21","2014-11-25 15:47:26",""
"u26151","2014-11-25 16:05:31","2014-11-25 16:07:36",""
"u26152","2014-11-25 16:15:34","2014-11-25 16:17:35",""
"u26153","2014-11-26 10:15:11","2014-11-26 10:15:23",""
"u26154","2014-11-26 10:19:17","2014-11-26 10:20:01",""
"u26155","2014-11-26 14:00:11","2014-11-26 14:00:16",""
"u26156","2014-11-26 14:28:23","2014-11-26 14:28:31",""
"u26157","2014-11-26 14:32:43","2014-11-26 14:34:01",""
"u26158","2014-11-26 15:16:46","2014-11-26 15:16:47",""
"u26159","2014-11-28 14:49:18","2014-11-28 14:49:20",""
"u26160","2014-11-28 14:55:50","2014-11-28 14:55:54",""
"u26161","2014-12-01 13:38:54","2014-12-01 13:39:02",""
"u26162","2014-12-01 14:04:27","2014-12-01 14:04:32",""
"u26163","2014-12-01 16:47:31","2014-12-01 16:47:48",""
"u26164","2014-12-01 17:35:20","2014-12-01 17:35:28",""
"u26165","2014-12-22 10:13:04","2014-12-22 10:13:47",""
"u26166","2014-12-22 10:31:19","2014-12-22 10:31:22",""
"u26167","2014-12-22 17:44:04","2014-12-22 17:44:11",""
"u26168","2014-11-14 09:36:06","2014-11-14 10:00:34",""
"u26169","2014-11-14 09:36:52","2014-11-14 09:36:54",""
"u26170","2014-11-14 09:39:19","2014-11-14 09:42:47",""
"u26171","2014-11-14 09:39:32","2014-11-14 09:41:56",""
"u26172","2014-11-14 09:55:37","2014-11-14 09:59:46",""
"u26173","2014-11-16 06:30:06","2014-11-16 06:31:39",""
"u26174","2014-11-16 06:55:46","2014-11-16 06:55:55",""
"u26175","2014-11-16 07:00:42","2014-11-16 07:00:43",""
"u26176","2014-11-16 07:16:13","2014-11-16 07:19:03",""
"u26177","2014-11-16 07:48:52","2014-11-16 07:50:59",""
"u26178","2014-11-23 07:30:52","2014-11-23 07:31:00",""
"u26179","2014-12-03 16:39:02","2014-12-03 16:39:06",""
"u26180","2014-12-03 16:52:43","2014-12-03 16:57:15",""
"u26181","2014-12-03 17:11:31","2014-12-03 17:11:34",""
"u26182","2014-12-18 20:35:20","2014-12-18 20:35:25",""
"u26183","2014-12-18 20:41:19","2014-12-18 20:44:06",""
"u26184","2014-11-14 09:41:13","2014-11-14 09:48:52",""
"u26185","2014-12-02 09:55:44","2014-12-02 09:55:50",""
"u26186","2014-11-14 09:44:09","2014-11-14 09:44:10",""
"u26187","2014-11-14 09:47:23","2014-11-15 23:09:40",""
"u26188","2014-11-14 09:52:59","2014-11-14 09:53:03",""
"u26189","2014-11-25 20:32:41","2014-11-25 20:32:42",""
"u26190","2014-11-14 09:53:41","2014-11-14 09:57:33",""
"u26191","2014-11-14 10:42:12","2014-11-14 10:45:09",""
"u26192","2014-11-14 09:58:53","2014-11-14 10:00:41",""
"u26193","2014-11-14 14:05:03","2014-11-14 14:05:04",""
"u26194","2014-11-15 09:16:22","2014-11-15 09:19:13",""
"u26195","2014-11-15 09:29:36","2014-11-15 09:29:45",""
"u26196","2014-11-15 09:36:50","2014-11-15 09:37:38",""
"u26197","2014-12-09 14:54:54","2014-12-09 14:55:02",""
"u26198","2014-12-12 14:16:26","2014-12-12 14:16:36",""
"u26199","2014-12-13 10:17:53","2014-12-13 10:17:57",""
"u26200","2014-12-13 10:21:48","2014-12-13 10:21:50",""
"u26201","2014-12-17 09:46:30","2014-12-17 09:46:36",""
"u26202","2014-12-19 14:34:23","2014-12-19 14:42:09",""
"u26203","2014-12-19 16:32:08","2014-12-19 16:32:18",""
"u26204","2014-11-18 12:35:17","2014-11-18 12:35:23",""
"u26205","2014-11-21 16:59:28","2014-11-21 16:59:32",""
"u26206","2014-11-22 11:51:08","2014-11-22 11:52:33",""
"u26207","2014-11-23 15:24:40","2014-11-23 15:27:30",""
"u26208","2014-11-25 16:11:54","2014-11-25 16:15:52",""
"u26209","2014-11-26 10:23:36","2014-11-26 10:25:04",""
"u26210","2014-11-26 16:45:14","2014-11-26 16:45:23",""
"u26211","2014-12-01 14:59:06","2014-12-01 14:59:10",""
"u26212","2014-12-06 19:45:04","2014-12-06 19:45:24",""
"u26213","2014-12-22 13:29:10","2014-12-22 13:29:16",""
"u26214","2014-11-14 09:57:49","2014-11-14 10:00:27",""
"u26215","2014-11-14 09:58:26","2014-11-14 09:58:36",""
"u26216","2014-11-14 15:59:00","2014-11-14 15:59:03",""
"u26217","2014-11-18 11:34:07","2014-11-18 11:34:09",""
"u26218","2014-11-18 14:39:34","2014-11-18 14:39:41",""
"u26219","2014-11-14 09:59:02","2014-11-14 09:59:08",""
"u26220","2014-11-14 15:17:10","2014-11-14 15:17:14",""
"u26221","2014-11-15 18:31:48","2014-11-15 18:31:55",""
"u26222","2014-11-16 10:23:05","2014-11-16 10:24:06",""
"u26223","2014-11-17 14:43:04","2014-11-17 14:43:06",""
"u26224","2014-11-25 10:39:10","2014-11-25 10:39:15",""
"u26225","2014-11-25 14:46:56","2014-11-25 14:47:51",""
"u26226","2014-12-12 17:14:52","2014-12-12 17:15:00",""
"u26227","2014-12-17 15:13:42","2014-12-17 15:13:50",""
"u26228","2014-11-14 10:10:14","2014-11-14 10:15:11",""
"u26229","2014-11-14 10:24:33","2014-11-14 10:26:23",""
"u26230","2014-11-14 10:35:23","2014-11-14 10:35:29",""
"u26231","2014-11-14 13:28:39","2014-11-14 13:28:49",""
"u26232","2014-11-14 10:00:27","2014-11-14 10:00:36",""
"u26233","2014-11-18 13:38:43","2014-11-18 13:38:45",""
"u26234","2014-11-19 09:18:57","2014-11-19 09:21:25",""
"u26235","2014-11-14 10:02:20","2014-12-08 08:43:53",""
"u26236","2014-11-14 10:04:23","2014-11-14 10:04:31",""
"u26237","2014-11-14 10:06:26","2014-11-14 10:07:28",""
"u26238","2014-11-14 10:45:25","2014-11-14 10:45:34",""
"u26239","2014-11-14 11:31:59","2014-11-14 11:32:07",""
"u26240","2014-11-16 09:04:29","2014-11-16 09:04:30",""
"u26241","2014-11-16 09:52:39","2014-11-16 09:52:49",""
"u26242","2014-11-16 10:15:18","2014-11-16 10:15:21",""
"u26243","2014-11-16 11:17:08","2014-11-16 11:17:30",""
"u26244","2014-11-16 11:22:42","2014-11-16 11:23:59",""
"u26245","2014-11-17 09:09:37","2014-11-17 09:09:46",""
"u26246","2014-11-26 00:39:23","2014-11-26 00:39:37",""
"u26247","2014-11-26 00:52:39","2014-11-26 00:52:48",""
"u26248","2014-11-26 00:56:48","2014-11-26 00:56:59",""
"u26249","2014-11-26 01:02:20","2014-11-26 01:02:41",""
"u26250","2014-11-26 11:28:29","2014-11-26 11:28:30",""
"u26251","2014-11-26 11:48:50","2014-11-26 11:48:54",""
"u26252","2014-11-26 18:54:55","2014-11-26 18:55:04",""
"u26253","2014-11-27 08:25:21","2014-11-27 08:27:12",""
"u26254","2014-11-27 08:53:08","2014-11-27 08:55:46",""
"u26255","2014-11-27 09:04:08","2014-11-27 09:04:15",""
"u26256","2014-11-27 09:29:18","2014-11-27 09:29:39",""
"u26257","2014-11-27 09:36:39","2014-11-27 09:40:39",""
"u26258","2014-11-27 09:45:56","2014-11-27 09:45:59",""
"u26259","2014-11-27 09:53:27","2014-11-27 09:53:31",""
"u26260","2014-11-27 10:03:34","2014-11-27 10:06:15",""
"u26261","2014-11-27 10:45:29","2014-11-27 10:49:01",""
"u26262","2014-11-28 14:06:22","2014-11-28 14:06:27",""
"u26263","2014-11-29 19:51:10","2014-11-29 19:51:18",""
"u26264","2014-11-29 19:54:34","2014-11-29 19:54:44",""
"u26265","2014-11-29 22:01:34","2014-11-29 22:01:43",""
"u26266","2014-11-29 22:08:07","2014-11-29 22:09:09",""
"u26267","2014-12-05 19:53:49","2014-12-05 19:53:56",""
"u26268","2014-12-05 20:22:44","2014-12-05 20:22:49",""
"u26269","2014-12-05 20:26:07","2014-12-05 20:27:37",""
"u26270","2014-12-05 20:34:20","2014-12-05 20:36:07",""
"u26271","2014-12-05 20:59:59","2014-12-05 21:00:00",""
"u26272","2014-12-05 21:04:06","2014-12-05 21:04:56",""
"u26273","2014-12-05 21:13:07","2014-12-05 21:13:13",""
"u26274","2014-12-05 21:15:57","2014-12-05 21:20:53",""
"u26275","2014-12-05 21:40:34","2014-12-05 21:40:40",""
"u26276","2014-12-05 22:27:09","2014-12-05 22:27:51",""
"u26277","2014-12-08 16:37:50","2014-12-08 16:37:59",""
"u26278","2014-12-12 21:33:25","2014-12-12 21:33:26",""
"u26279","2014-12-13 10:00:39","2014-12-13 10:00:47",""
"u26280","2014-12-13 20:45:29","2014-12-13 20:45:33",""
"u26281","2014-12-13 21:03:02","2014-12-13 21:03:10",""
"u26282","2014-12-14 09:47:51","2014-12-14 09:47:54",""
"u26283","2014-12-14 09:52:48","2014-12-14 09:52:49",""
"u26284","2014-12-14 09:56:31","2014-12-14 09:58:50",""
"u26285","2014-12-14 10:03:00","2014-12-14 10:03:33",""
"u26286","2014-12-14 10:34:31","2014-12-14 10:34:36",""
"u26287","2014-12-14 12:52:20","2014-12-14 12:52:29",""
"u26288","2014-12-14 13:44:57","2014-12-14 13:44:58",""
"u26289","2014-12-16 21:47:57","2014-12-16 21:48:04",""
"u26290","2014-12-17 09:50:16","2014-12-17 09:50:21",""
"u26291","2014-12-17 16:50:37","2014-12-17 16:50:43",""
"u26292","2014-12-17 21:26:00","2014-12-17 21:27:43",""
"u26293","2014-12-19 00:27:42","2014-12-19 00:27:46",""
"u26294","2014-12-19 16:31:15","2014-12-19 16:31:19",""
"u26295","2014-12-19 19:00:28","2014-12-19 19:00:38",""
"u26296","2014-12-19 19:03:18","2014-12-19 19:03:28",""
"u26297","2014-12-19 19:10:21","2014-12-19 19:10:27",""
"u26298","2014-12-19 23:21:00","2014-12-19 23:21:02",""
"u26299","2014-12-20 19:30:09","2014-12-20 19:30:17",""
"u26300","2014-12-20 21:06:39","2014-12-20 21:06:47",""
"u26301","2014-12-21 20:12:12","2014-12-21 20:12:16",""
"u26302","2014-11-14 10:07:30","2014-11-14 10:07:37",""
"u26303","2014-11-14 10:20:03","2014-11-14 10:21:06",""
"u26304","2014-11-16 12:34:29","2014-11-16 12:38:07",""
"u26305","2014-11-16 12:45:14","2014-11-16 12:46:46",""
"u26306","2014-11-16 12:50:16","2014-11-16 12:52:59",""
"u26307","2014-11-17 11:37:45","2014-11-17 11:37:51",""
"u26308","2014-11-17 11:43:22","2014-11-17 11:43:26",""
"u26309","2014-11-17 12:08:58","2014-11-17 12:09:08",""
"u26310","2014-11-18 15:57:39","2014-11-18 15:58:14",""
"u26311","2014-11-14 10:08:28","2014-11-14 10:08:34",""
"u26312","2014-11-25 00:42:42","2014-11-25 00:42:48",""
"u26313","2014-11-25 00:49:36","2014-11-25 00:49:40",""
"u26314","2014-11-25 14:20:36","2014-11-25 14:20:49",""
"u26315","2014-11-25 15:05:17","2014-11-25 15:05:25",""
"u26316","2014-11-25 18:25:39","2014-11-25 18:25:54",""
"u26317","2014-11-25 23:01:13","2014-11-25 23:01:19",""
"u26318","2014-11-26 08:33:16","2014-11-26 08:34:43",""
"u26319","2014-12-01 16:05:04","2014-12-01 16:05:11",""
"u26320","2014-12-02 11:55:59","2014-12-02 11:56:01",""
"u26321","2014-12-03 09:06:48","2014-12-03 09:06:57",""
"u26322","2014-12-08 11:46:03","2014-12-08 11:46:05",""
"u26323","2014-12-08 15:35:29","2014-12-08 15:35:34",""
"u26324","2014-11-14 10:42:11","2014-11-14 10:42:16",""
"u26325","2014-11-14 15:23:28","2014-11-14 15:23:37",""
"u26326","2014-11-14 15:33:30","2014-11-14 15:33:38",""
"u26327","2014-11-14 17:19:04","2014-11-14 17:19:05",""
"u26328","2014-11-16 00:18:21","2014-11-16 00:18:29",""
"u26329","2014-11-17 10:21:56","2014-11-17 10:28:46",""
"u26330","2014-11-17 10:31:59","2014-11-17 10:34:18",""
"u26331","2014-11-17 15:00:31","2014-11-17 15:00:38",""
"u26332","2014-11-18 10:08:07","2014-11-18 10:08:11",""
"u26333","2014-11-18 10:32:33","2014-11-18 10:33:06",""
"u26334","2014-11-18 10:48:13","2014-11-18 10:48:14",""
"u26335","2014-11-18 11:03:53","2014-11-18 11:03:59",""
"u26336","2014-11-18 11:08:23","2014-11-18 11:08:29",""
"u26337","2014-11-19 15:30:25","2014-11-19 15:30:29",""
"u26338","2014-11-21 14:23:36","2014-11-21 14:23:48",""
"u26339","2014-11-21 16:08:52","2014-11-21 16:08:53",""
"u26340","2014-11-22 10:08:22","2014-11-22 10:08:27",""
"u26341","2014-11-22 12:34:52","2014-11-22 12:35:35",""
"u26342","2014-11-25 15:31:01","2014-11-25 15:31:07",""
"u26343","2014-11-25 15:46:08","2014-11-25 15:46:14",""
"u26344","2014-11-25 16:55:51","2014-11-25 16:57:59",""
"u26345","2014-11-25 17:08:13","2014-11-25 17:08:21",""
"u26346","2014-11-25 17:18:16","2014-11-25 17:18:21",""
"u26347","2014-11-25 17:21:20","2014-11-25 17:21:30",""
"u26348","2014-11-26 17:10:14","2014-11-26 17:10:24",""
"u26349","2014-12-01 14:58:41","2014-12-01 15:00:13",""
"u26350","2014-12-02 11:03:38","2014-12-02 11:03:43",""
"u26351","2014-12-06 00:49:43","2014-12-06 00:49:52",""
"u26352","2014-12-08 14:23:14","2014-12-08 14:23:20",""
"u26353","2014-12-08 14:31:22","2014-12-08 14:31:29",""
"u26354","2014-12-13 19:13:14","2014-12-13 19:13:22",""
"u26355","2014-12-13 19:26:17","2014-12-13 19:26:25",""
"u26356","2014-12-14 11:42:20","2014-12-14 11:42:46",""
"u26357","2014-12-14 11:52:36","2014-12-14 11:53:01",""
"u26358","2014-12-14 12:45:55","2014-12-14 12:46:02",""
"u26359","2014-12-14 14:23:58","2014-12-14 14:24:01",""
"u26360","2014-12-15 10:06:17","2014-12-15 10:08:19",""
"u26361","2014-12-15 10:16:18","2014-12-15 10:18:22",""
"u26362","2014-12-15 15:28:47","2014-12-15 15:28:53",""
"u26363","2014-12-16 00:16:14","2014-12-16 00:16:23",""
"u26364","2014-12-16 11:21:20","2014-12-16 11:21:30",""
"u26365","2014-12-17 13:54:37","2014-12-17 13:56:50",""
"u26366","2014-12-18 12:10:22","2014-12-18 12:10:27",""
"u26367","2014-12-18 15:22:15","2014-12-18 15:22:54",""
"u26368","2014-12-18 15:50:34","2014-12-18 15:50:40",""
"u26369","2014-12-19 11:24:38","2014-12-19 11:26:33",""
"u26370","2014-12-19 17:34:58","2014-12-19 17:39:55",""
"u26371","2014-12-21 10:51:08","2014-12-21 10:51:11",""
"u26372","2014-11-14 16:31:46","2014-11-14 16:31:49",""
"u26373","2014-11-17 13:38:13","2014-11-17 15:29:26",""
"u26374","2014-11-18 09:15:10","2014-11-18 09:58:18",""
"u26375","2014-11-18 16:15:13","2014-11-18 16:49:04",""
"u26376","2014-12-08 11:30:42","2014-12-08 11:30:48",""
"u26377","2014-11-14 10:09:46","2014-11-14 10:10:03",""
"u26378","2014-11-14 10:10:29","2014-11-14 10:10:36",""
"u26379","2014-11-14 10:13:22","2014-11-14 10:13:24",""
"u26380","2014-11-14 10:20:42","2014-11-14 10:20:46",""
"u26381","2014-12-01 20:29:31","2014-12-01 20:29:33",""
"u26382","2014-12-01 20:47:43","2014-12-01 20:48:31",""
"u26383","2014-12-14 14:44:37","2014-12-14 14:45:17",""
"u26384","2014-11-14 10:16:27","2014-11-14 10:16:35",""
"u26385","2014-11-14 10:41:49","2014-11-14 10:41:56",""
"u26386","2014-11-14 10:18:23","2014-11-14 10:18:27",""
"u26387","2014-11-25 13:54:57","2014-11-25 13:55:00",""
"u26388","2014-11-26 08:53:09","2014-11-26 08:56:34",""
"u26389","2014-11-14 10:18:27","2014-11-14 10:28:44",""
"u26390","2014-11-14 10:31:31","2014-11-14 10:32:38",""
"u26391","2014-11-14 10:35:38","2014-11-14 10:35:41",""
"u26392","2014-11-14 10:38:47","2014-11-14 10:40:50",""
"u26393","2014-11-14 10:45:01","2014-11-14 10:48:47",""
"u26394","2014-11-14 10:37:57","2014-11-14 10:37:59",""
"u26395","2014-11-15 08:59:48","2014-11-15 08:59:53",""
"u26396","2014-11-15 10:39:56","2014-11-15 10:40:01",""
"u26397","2014-11-15 11:04:00","2014-11-15 11:04:10",""
"u26398","2014-11-18 10:42:24","2014-11-18 10:42:28",""
"u26399","2014-11-18 10:45:52","2014-11-18 10:47:41",""
"u26400","2014-11-18 15:29:31","2014-11-18 15:29:40",""
"u26401","2014-11-19 16:13:14","2014-11-19 16:13:19",""
"u26402","2014-11-22 09:44:48","2014-11-22 09:45:30",""
"u26403","2014-11-22 10:00:44","2014-11-22 10:00:51",""
"u26404","2014-11-22 10:31:43","2014-11-22 10:31:50",""
"u26405","2014-11-25 14:16:25","2014-11-25 14:16:33",""
"u26406","2014-11-25 14:51:27","2014-11-25 14:51:34",""
"u26407","2014-11-25 16:30:28","2014-11-25 16:32:40",""
"u26408","2014-11-26 10:44:06","2014-11-26 10:44:14",""
"u26409","2014-11-26 10:46:58","2014-11-26 10:49:50",""
"u26410","2014-11-26 16:17:18","2014-11-26 16:27:06",""
"u26411","2014-11-27 08:11:25","2014-11-27 08:14:30",""
"u26412","2014-11-27 09:45:49","2014-11-27 09:50:25",""
"u26413","2014-11-27 09:53:17","2014-11-27 09:54:13",""
"u26414","2014-11-27 09:57:14","2014-11-27 09:59:51",""
"u26415","2014-11-27 10:06:59","2014-11-27 10:07:20",""
"u26416","2014-11-27 16:12:03","2014-11-27 16:12:07",""
"u26417","2014-11-28 09:35:10","2014-11-28 09:35:16",""
"u26418","2014-11-28 09:48:20","2014-11-28 09:54:10",""
"u26419","2014-12-01 15:51:45","2014-12-01 15:51:50",""
"u26420","2014-12-06 11:08:41","2014-12-06 11:08:46",""
"u26421","2014-12-09 10:27:59","2014-12-09 10:28:03",""
"u26422","2014-12-16 09:24:54","2014-12-16 09:24:55",""
"u26423","2014-12-16 16:57:51","2014-12-16 16:58:00",""
"u26424","2014-12-16 17:01:15","2014-12-16 17:02:48",""
"u26425","2014-11-14 14:37:16","2014-11-14 14:37:19",""
"u26426","2014-12-16 22:16:32","2014-12-16 22:16:33",""
"u26427","2014-11-14 10:23:00","2014-11-14 10:23:10",""
"u26428","2014-12-03 07:55:44","2014-12-03 07:55:48",""
"u26429","2014-12-06 10:52:41","2014-12-06 10:52:50",""
"u26430","2014-12-06 14:32:04","2014-12-06 14:32:13",""
"u26431","2014-12-06 14:35:48","2014-12-06 14:37:03",""
"u26432","2014-12-06 14:56:55","2014-12-06 14:56:59",""
"u26433","2014-12-07 10:09:41","2014-12-07 10:10:25",""
"u26434","2014-12-15 10:17:56","2014-12-15 10:18:33",""
"u26435","2014-12-15 10:45:09","2014-12-15 10:45:15",""
"u26436","2014-12-15 10:59:33","2014-12-15 10:59:34",""
"u26437","2014-12-19 10:45:50","2014-12-19 10:45:53",""
"u26438","2014-11-14 10:24:50","2014-11-14 10:26:13",""
"u26439","2014-11-14 14:30:08","2014-11-14 14:31:00",""
"u26440","2014-11-14 14:35:11","2014-11-14 14:39:51",""
"u26441","2014-11-14 10:25:40","2014-11-14 10:37:00",""
"u26442","2014-11-14 10:31:53","2014-11-14 10:32:03",""
"u26443","2014-11-14 10:36:49","2014-11-14 10:36:59",""
"u26444","2014-11-19 15:39:50","2014-11-19 15:42:12",""
"u26445","2014-11-19 15:50:28","2014-11-19 15:50:38",""
"u26446","2014-11-19 18:37:06","2014-11-19 18:40:31",""
"u26447","2014-11-21 13:04:37","2014-11-21 13:04:47",""
"u26448","2014-11-25 12:01:54","2014-11-25 12:04:49",""
"u26449","2014-11-25 12:14:47","2014-11-25 12:15:06",""
"u26450","2014-11-25 12:33:59","2014-11-25 12:38:29",""
"u26451","2014-11-25 12:45:10","2014-11-25 12:45:15",""
"u26452","2014-11-25 12:55:19","2014-11-25 12:55:27",""
"u26453","2014-11-28 09:54:27","2014-11-28 09:54:37",""
"u26454","2014-11-28 10:05:41","2014-11-28 10:10:37",""
"u26455","2014-11-28 10:22:13","2014-11-28 10:24:37",""
"u26456","2014-11-28 11:37:26","2014-11-28 11:37:46",""
"u26457","2014-11-28 12:51:00","2014-11-28 12:51:02",""
"u26458","2014-11-28 12:58:36","2014-11-28 12:59:22",""
"u26459","2014-12-08 13:01:24","2014-12-08 13:01:28",""
"u26460","2014-12-09 14:15:04","2014-12-09 14:15:07",""
"u26461","2014-12-16 20:59:37","2014-12-16 21:00:14",""
"u26462","2014-12-17 12:22:27","2014-12-17 12:24:29",""
"u26463","2014-12-18 11:11:27","2014-12-18 11:12:22",""
"u26464","2014-12-18 11:16:35","2014-12-18 11:18:49",""
"u26465","2014-12-18 11:58:25","2014-12-18 12:00:53",""
"u26466","2014-12-18 12:14:18","2014-12-18 12:14:28",""
"u26467","2014-12-18 12:33:34","2014-12-18 12:33:44",""
"u26468","2014-12-18 12:37:05","2014-12-18 12:37:09",""
"u26469","2014-12-18 13:21:17","2014-12-18 13:23:44",""
"u26470","2014-12-18 13:41:38","2014-12-18 13:45:11",""
"u26471","2014-12-18 14:07:46","2014-12-18 14:12:01",""
"u26472","2014-12-18 14:15:41","2014-12-18 14:22:18",""
"u26473","2014-12-18 14:43:00","2014-12-18 14:52:06",""
"u26474","2014-12-18 14:57:55","2014-12-18 14:58:03",""
"u26475","2014-12-18 15:01:10","2014-12-18 15:04:16",""
"u26476","2014-12-18 15:08:40","2014-12-18 15:08:41",""
"u26477","2014-12-19 14:30:12","2014-12-19 14:31:51",""
"u26478","2014-11-14 10:38:17","2014-11-14 11:30:07",""
"u26479","2014-12-17 11:29:21","2014-12-17 11:29:30",""
"u26480","2014-12-18 11:04:34","2014-12-18 11:04:41",""
"u26481","2014-12-22 09:02:07","2014-12-22 10:03:42",""
"u26482","2014-11-27 10:50:54","2014-11-27 10:52:47",""
"u26483","2014-11-17 10:31:24","2014-11-17 10:31:30",""
"u26484","2014-11-21 15:13:37","2014-11-21 15:16:06",""
"u26485","2014-11-23 21:16:52","2014-11-23 21:16:54",""
"u26486","2014-11-14 10:49:59","2014-11-14 10:50:03",""
"u26487","2014-12-12 10:46:15","2014-12-12 10:46:22",""
"u26488","2014-11-14 10:51:28","2014-11-14 10:51:52",""
"u26489","2014-11-15 07:38:06","2014-11-15 07:39:02",""
"u26490","2014-11-15 07:42:14","2014-11-15 07:45:40",""
"u26491","2014-11-15 07:50:37","2014-11-15 07:50:41",""
"u26492","2014-11-15 08:10:43","2014-11-15 08:10:53",""
"u26493","2014-11-15 08:14:39","2014-11-15 08:14:46",""
